AID,SCID,AH_PVT,Sup_Parent,Parent_Div,Agr_1,Agr_2,Agr_3,Agr_4,Ima_1,Ima_2,Ima_3,Ima_4
99718174,026,NA,2,Married,3,2,2,2,4,1,1,2
94572900,024,73,2,Married,4,3,2,2,4,2,3,4
94575241,066,114,2,Married,4,1,2,2,4,3,4,2
93578019,034,101,1,Divorced,5,4,2,2,4,3,3,2
97577284,077,91,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
93572988,027,121,1,Married,4,4,3,2,4,3,3,4
92576092,054,111,2,Divorced,4,4,2,2,3,2,2,2
94573131,999,108,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98573903,053,99,1,Married,5,4,1,2,4,4,4,2
93714292,050,88,2,Married,5,4,2,1,4,2,2,2
99571010,081,120,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
96578011,086,112,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
93717156,023,102,2,Married,4,3,1,2,3,2,3,4
91508338,203,86,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
99590154,139,86,1,Married,4,4,2,2,3,4,4,2
94579994,175,115,1,Divorced,4,4,2,2,5,2,2,2
94576895,152,97,1,Married,4,3,1,2,3,1,3,2
97576598,087,73,2,Married,2,2,2,3,2,3,3,4
93540338,186,110,1,Married,4,3,3,4,3,3,3,3
90508131,999,111,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
98578616,025,123,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91506720,021,110,1,Married,4,4,2,3,5,2,2,1
92575937,078,100,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94576894,078,101,2,Divorced,4,4,2,2,3,2,3,2
95574239,028,90,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
97571456,060,123,NA,Married,4,4,2,2,4,3,4,2
92575271,084,108,1,Married,5,5,1,1,4,1,1,1
98575386,023,84,1,Divorced,5,3,3,2,2,1,1,1
90712146,159,97,NA,Divorced,4,2,4,3,4,2,3,4
90577068,064,100,2,Married,4,4,2,2,2,2,3,2
99575026,150,69,2,Married,4,4,4,4,4,4,4,4
57109625,269,101,1,Divorced,4,4,2,2,3,3,3,1
97577052,078,118,2,Married,4,3,2,2,3,2,4,2
94578847,176,108,2,Divorced,4,4,2,2,4,2,3,2
97570317,019,92,1,Divorced,4,4,2,2,4,3,3,2
95713236,126,123,1,Married,4,4,2,2,5,1,1,1
99374976,054,102,2,Divorced,5,2,2,4,5,4,4,2
90710051,041,87,1,Divorced,4,4,2,2,4,3,3,2
98572995,062,NA,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91576695,077,NA,NA,Married,4,4,2,2,4,4,3,2
95508667,062,119,NA,Divorced,4,4,2,2,4,2,2,2
98571104,042,103,2,Divorced,1,5,2,2,5,2,2,2
97506297,117,100,1,Married,4,2,3,5,5,4,2,2
94571970,154,108,2,Married,4,4,2,2,4,2,2,2
96507980,203,109,2,Divorced,5,3,3,3,2,3,4,4
97716183,068,93,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91572389,055,84,2,Married,4,4,2,4,4,3,4,2
98572226,072,91,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
96506496,052,NA,2,Married,3,3,3,4,4,2,4,4
93571114,170,128,2,Divorced,4,4,2,2,4,3,3,2
97576685,077,93,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96718844,079,96,2,Married,3,2,3,3,2,3,4,3
97570554,149,95,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
93572288,160,113,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90579937,035,107,2,Married,4,3,3,3,3,2,2,3
94619165,041,113,2,Married,5,5,2,1,2,2,2,4
96678377,071,82,1,Married,4,4,2,2,4,2,2,2
94572983,007,NA,1,Married,4,3,2,3,3,2,3,2
90575250,153,82,1,Married,5,4,2,2,4,2,2,3
19508388,035,82,1,Married,4,3,2,3,5,2,3,1
99570975,119,100,2,Married,4,4,2,3,5,3,3,2
99570294,013,77,1,Married,5,2,4,3,1,4,2,2
94575963,115,123,1,Married,4,3,2,2,4,1,1,2
93571469,015,103,2,Married,3,4,4,4,5,3,3,1
99577926,176,115,2,Divorced,5,4,2,2,4,2,2,2
95717915,040,97,1,Married,4,4,4,3,4,3,3,2
95570437,117,105,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
98575180,019,125,2,Married,5,2,2,4,5,2,1,2
95718482,194,92,1,Married,5,4,2,2,4,2,2,2
93578315,170,94,2,Divorced,5,3,1,1,4,3,3,2
94676357,041,124,1,Married,5,4,1,2,4,2,1,2
99718998,077,95,1,Married,4,3,3,2,3,3,3,3
91780978,172,105,2,Divorced,5,4,2,1,3,3,3,2
98570386,174,122,1,Divorced,2,2,4,5,4,2,2,4
93574299,042,106,2,Married,4,4,3,4,4,3,2,2
93718178,062,115,1,Divorced,5,2,2,2,2,4,4,5
98571107,077,93,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
92712217,109,100,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
93574932,271,110,1,Divorced,5,5,1,1,5,2,3,1
98716117,042,100,2,NA,4,3,3,3,3,3,3,2
91508381,186,80,1,Married,3,1,1,3,3,4,2,1
95715197,171,76,2,Divorced,4,3,2,2,4,2,4,2
97712293,029,87,2,Divorced,5,4,3,1,4,3,2,1
95716086,023,89,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94576193,024,63,NA,Married,2,2,3,3,2,3,3,3
94718888,071,111,2,Divorced,4,4,2,2,3,2,2,2
95715355,077,89,1,Married,5,4,2,2,3,3,3,3
96715934,999,94,2,Married,2,2,4,4,2,4,4,4
97575529,060,87,1,Divorced,4,4,2,3,2,4,2,1
91572276,162,97,2,Married,5,4,1,2,5,1,1,1
92572361,019,112,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94578919,092,111,1,Married,5,4,1,1,5,1,1,1
98716666,057,85,1,Married,5,4,2,2,4,2,4,2
94576093,072,110,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
96548921,141,85,1,NA,4,4,2,1,5,2,2,1
97507155,029,80,2,Divorced,4,4,3,4,4,4,2,4
94577512,074,129,2,Divorced,5,4,2,2,4,2,2,2
94575219,077,97,2,Married,4,4,2,2,4,2,3,2
96571073,073,97,2,Divorced,4,3,3,3,4,2,3,2
91575067,050,88,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96711369,077,100,1,Divorced,5,3,5,3,5,1,3,5
96714219,158,94,1,Married,5,4,2,2,4,2,2,2
18710296,074,103,1,Divorced,4,4,2,2,4,2,2,2
92578845,053,94,1,Divorced,4,4,2,2,2,4,2,2
90508979,123,79,1,Married,4,4,2,2,3,3,2,2
99508271,154,94,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
93716298,064,83,2,Married,4,3,3,2,4,2,2,2
92571867,034,112,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91578801,020,90,1,Married,5,3,1,1,2,2,2,2
94646928,058,119,1,Divorced,5,5,1,1,4,2,2,1
92575621,170,102,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
98714242,077,101,2,Married,5,4,2,3,2,3,4,3
90713039,167,98,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
95576298,166,113,2,Married,1,4,3,4,5,1,2,1
93711863,164,107,1,Married,4,4,2,2,4,3,3,1
93506194,269,108,2,Married,5,4,2,2,2,2,2,4
96508834,168,84,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96503930,203,114,1,Divorced,4,4,2,2,4,1,2,1
90506482,009,NA,1,Married,3,2,2,2,3,3,3,3
93575995,077,104,2,Divorced,4,4,2,2,2,2,2,2
91506957,017,103,2,Divorced,5,5,1,1,4,4,4,4
90572922,085,88,1,Married,5,5,1,1,5,4,3,1
97718289,092,109,2,Married,4,4,2,3,3,2,2,2
94578581,270,NA,2,Divorced,3,3,4,4,2,3,3,2
92546220,068,NA,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
92573942,077,88,2,Married,5,4,2,2,3,2,2,2
91576242,058,111,1,Divorced,5,3,3,3,4,2,3,2
90614574,010,72,1,Married,4,2,2,2,2,2,4,2
92578424,065,116,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
90579943,021,115,1,Married,4,4,2,3,2,2,4,3
97578911,077,110,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
92578948,022,91,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94506197,187,93,1,Married,4,4,4,2,2,4,4,3
91884939,065,116,1,Married,5,4,2,2,4,2,3,2
90573635,020,80,1,Divorced,4,4,2,2,2,2,3,2
96572318,114,96,1,Married,5,4,2,3,5,2,2,1
90572284,369,103,2,Married,4,4,1,2,4,2,2,1
92711370,090,94,1,Married,5,4,1,4,5,3,3,1
98500636,077,102,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
98575281,010,85,2,Divorced,4,3,3,3,4,2,4,4
98571905,092,103,1,Married,5,5,2,1,3,4,2,2
98710981,090,105,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90575870,077,98,1,Married,4,4,2,2,3,3,3,3
97716338,120,89,1,Divorced,4,3,2,2,4,2,3,2
97506489,203,88,2,Married,4,4,2,3,3,3,2,2
90540850,090,106,1,Married,4,3,3,3,3,3,3,3
90575948,010,119,1,Married,4,4,2,4,4,4,2,2
93678179,119,78,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
96715954,187,93,2,Divorced,4,4,2,2,3,4,4,2
96500381,046,82,2,Married,5,4,2,2,4,2,3,2
99715937,071,110,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
96500376,020,89,2,Married,5,4,2,2,2,4,4,2
92506525,106,110,1,Married,5,4,3,3,4,2,2,2
95506899,034,118,2,Married,3,3,2,3,5,1,1,1
95543606,010,115,1,Divorced,5,5,1,1,5,1,2,1
99718901,176,66,1,Married,4,3,2,2,2,3,3,2
93570029,020,93,1,Married,3,4,3,3,4,3,3,1
94579377,040,109,2,Married,3,3,2,2,4,2,3,3
92573919,077,82,1,Divorced,4,4,3,4,4,3,4,2
90578241,194,100,1,Divorced,5,2,1,3,5,2,3,1
97574835,057,102,2,Married,4,4,1,1,1,1,4,3
97578366,085,78,1,Married,2,2,4,3,3,1,3,1
94571379,271,113,1,Married,4,2,2,3,4,2,3,2
96884904,270,90,2,Married,4,3,2,4,2,2,3,3
92574133,090,98,1,Married,5,4,1,2,4,2,4,2
93575779,122,79,1,Married,5,4,1,1,4,2,3,1
94714848,084,93,1,Married,5,2,2,2,2,3,4,2
97572984,118,NA,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
93579963,120,100,2,Divorced,4,4,2,2,4,2,3,2
92573953,026,130,2,Married,5,4,1,2,3,2,2,3
92715090,118,116,2,Divorced,4,4,2,2,5,2,4,2
97506047,072,103,1,Divorced,5,5,2,2,5,2,3,1
91604905,076,113,1,Married,5,4,2,2,4,2,2,1
99678076,259,131,1,Married,4,4,2,2,4,2,3,2
96575103,028,87,2,Married,4,4,2,2,4,3,2,2
95570853,060,102,1,Married,5,4,1,5,5,1,1,1
93579262,122,65,1,Divorced,5,4,2,2,4,2,3,1
94717159,077,116,2,Married,4,4,2,2,2,3,4,3
96575910,035,99,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90570388,021,117,NA,Divorced,5,5,1,1,5,1,1,1
93678674,084,106,1,Married,4,5,1,1,5,1,1,1
95571603,179,100,2,Divorced,4,4,2,2,4,2,2,4
96576690,106,107,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91575225,270,119,2,Divorced,4,4,2,2,2,4,4,3
93570129,035,113,2,Married,5,4,2,2,4,2,4,4
98614874,092,81,1,Married,3,2,2,2,4,1,1,1
95572371,077,116,1,Married,5,4,2,2,5,2,1,2
94574498,058,95,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90572667,003,NA,2,Married,4,4,1,1,3,2,3,2
99575122,042,NA,2,Married,3,3,4,4,2,2,4,2
97590251,077,105,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
92575935,203,110,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99570882,085,106,2,Divorced,5,5,1,1,3,3,3,3
95570929,067,114,2,Divorced,5,1,1,2,3,1,2,2
98575278,077,97,2,Married,4,2,2,2,4,3,2,2
98572192,027,96,2,Divorced,3,3,2,2,2,2,3,3
95590359,015,104,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
98718208,066,112,2,Married,2,3,3,3,2,3,4,2
99506595,114,NA,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91884999,077,NA,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91578826,044,88,1,Married,4,4,2,4,4,4,5,2
96572386,053,99,1,Divorced,4,4,2,1,4,2,2,2
90578044,029,96,1,Married,4,4,2,2,4,3,2,2
90718116,031,103,NA,Married,4,4,2,3,2,3,4,3
98574202,047,96,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
95715327,010,91,2,Married,3,3,3,3,4,3,3,2
96577925,160,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92316856,162,117,2,Married,4,4,3,3,5,2,3,1
98576455,077,94,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99572915,065,114,1,Married,4,4,2,2,4,3,2,2
93504823,270,99,2,Divorced,5,4,2,2,2,1,4,2
92507356,003,110,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94717860,041,95,2,Divorced,5,3,2,2,3,3,3,2
99571273,147,118,1,Married,4,4,2,2,5,2,2,2
91881988,046,85,2,Divorced,4,3,2,2,2,2,3,2
90544989,058,81,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
95576064,092,127,2,Married,4,3,2,2,2,2,2,3
99579264,041,83,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91576634,117,121,1,Divorced,4,4,2,3,5,2,2,1
93575367,077,NA,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
93575287,177,73,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
92578544,065,86,1,Divorced,4,4,2,2,3,3,3,3
95571119,999,108,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
99573935,001,85,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
98619867,007,80,1,NA,5,4,3,3,3,2,3,3
95572219,058,85,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
97540553,060,99,2,Married,4,4,2,3,4,2,3,2
95570537,023,110,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
92506897,142,87,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95577787,271,113,1,Divorced,3,4,2,3,5,2,3,1
97578740,077,73,2,Married,4,4,4,4,2,2,3,4
95508721,079,96,2,Divorced,4,3,2,3,4,3,3,2
57189665,050,110,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
90570510,041,113,2,Divorced,4,3,3,2,3,2,4,2
90508265,155,99,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
95576593,074,112,2,Divorced,5,4,2,2,4,2,4,2
95506896,021,96,1,Divorced,4,4,2,1,4,2,2,1
90619263,060,89,1,Married,4,4,2,2,3,2,3,2
97579994,039,111,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
93714021,042,113,1,Married,4,4,2,2,4,2,2,2
91571119,072,106,2,Married,4,3,2,3,3,3,3,2
92504929,179,107,1,Married,4,4,2,2,2,4,4,4
91571502,040,89,2,Divorced,4,4,2,2,4,2,2,2
91880907,046,103,1,Married,4,2,4,3,5,4,1,1
96504341,077,92,1,Divorced,5,4,2,2,3,3,3,3
94578448,022,104,2,Married,3,3,2,3,3,3,3,2
92576328,024,98,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95574408,013,90,2,Married,2,4,3,4,2,4,3,2
95578769,049,95,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
95504996,062,79,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90575900,058,115,2,Divorced,4,3,3,3,5,2,2,2
98504086,120,97,1,Married,5,4,1,1,4,3,3,2
96506350,076,110,1,Divorced,4,4,2,2,3,3,2,2
95572212,146,108,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94508663,085,113,2,NA,4,2,2,2,3,2,2,2
98575954,041,125,2,Married,4,3,2,2,2,2,2,2
91570290,127,84,1,Married,4,4,1,1,3,2,1,2
99506145,022,97,1,NA,3,3,3,4,4,2,4,2
99716124,009,98,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91880975,164,106,1,Married,5,4,2,2,2,4,4,4
93506992,067,111,NA,Divorced,4,4,2,2,2,3,3,2
96572210,078,98,1,Married,3,4,2,2,4,3,3,2
91500411,068,118,2,Married,3,4,1,2,3,5,3,3
94572661,058,97,1,Divorced,5,5,5,5,1,2,4,1
90572986,094,120,2,Married,4,4,2,2,4,2,3,2
96503934,050,94,1,Divorced,4,4,1,2,4,3,3,1
94575022,087,114,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
97646225,041,95,1,Divorced,4,4,2,2,5,2,3,2
99578829,019,97,2,Divorced,4,4,2,2,4,2,2,3
92576288,077,114,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
90606125,168,NA,1,Married,5,4,2,1,1,4,4,2
90678977,173,NA,1,Married,4,4,2,3,4,2,3,2
91886931,071,111,1,Married,4,4,2,2,4,2,2,2
92578515,044,80,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95570294,072,83,1,Married,3,2,4,5,4,2,3,2
91585925,077,84,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
94570384,077,83,1,Married,5,3,2,2,3,NA,NA,2
95578234,040,114,2,Married,5,2,2,2,4,2,2,2
97578148,168,NA,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
97571068,024,106,2,Divorced,3,3,2,3,3,3,3,2
96575996,077,115,1,Married,3,4,3,3,2,2,2,4
94718907,007,119,1,Married,5,5,1,2,5,1,3,1
99570551,020,92,1,Married,4,3,2,3,4,2,2,1
96500281,203,75,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
96579991,177,104,1,Divorced,5,4,3,2,2,2,2,4
96572866,999,99,2,NA,4,4,2,2,4,3,3,2
95500270,060,95,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
95578347,029,69,2,Divorced,4,2,4,2,2,3,4,4
98500373,179,117,1,NA,4,4,2,2,4,2,2,2
90579962,022,93,1,Married,4,4,2,2,3,4,3,2
98578849,149,89,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
92571672,022,115,1,Married,4,4,2,2,3,1,2,4
97570088,034,115,1,Married,5,4,2,2,3,4,4,3
99715260,072,93,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
92715953,040,111,NA,Married,NA,NA,NA,NA,NA,NA,NA,NA
91577226,092,85,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90506323,044,83,2,Married,4,3,2,3,5,2,2,1
91579964,034,58,1,Divorced,4,4,2,2,4,3,3,2
92508934,170,97,2,Married,4,4,2,2,3,4,2,2
95572194,014,113,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
91608272,010,88,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
94614578,028,100,2,Married,4,2,2,2,2,2,2,2
97578648,078,93,1,Married,4,4,2,3,3,2,4,2
92713199,120,108,1,Divorced,5,4,3,4,4,3,2,2
91500457,078,109,2,Married,4,4,2,2,4,2,2,2
96714982,087,93,1,Divorced,4,4,2,2,3,3,3,3
97578980,028,98,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
99574240,065,102,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
98504806,369,110,2,Divorced,4,2,2,2,4,2,2,2
91571012,121,102,2,Married,4,4,2,2,4,3,2,2
17196641,084,65,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
93570787,158,114,2,Married,3,4,4,5,5,2,2,1
95577325,173,106,1,Divorced,5,5,2,3,4,4,3,2
92715987,058,87,1,Divorced,4,4,3,3,4,2,3,2
97506998,024,113,1,Divorced,5,4,2,2,4,3,3,2
93714236,052,97,1,NA,5,4,2,2,3,2,3,2
92508164,077,98,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90578486,172,83,1,Married,3,3,3,4,4,3,2,2
97504143,077,109,2,Married,4,4,3,4,5,2,2,2
92717915,187,92,1,Divorced,4,3,2,3,4,2,2,2
93507011,041,89,1,Married,4,4,2,2,4,4,3,2
99575315,270,122,2,NA,5,4,2,2,4,2,2,2
91719934,077,92,1,Married,5,5,1,2,5,2,2,1
96576267,269,113,2,Married,4,4,2,2,4,2,3,2
96571178,118,114,2,Married,4,2,4,5,4,2,3,2
91718886,066,81,1,NA,4,3,2,2,3,3,3,2
91572396,154,74,NA,Married,4,3,4,4,4,3,3,4
98508228,077,80,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90577256,077,106,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
98508237,041,110,2,Married,4,4,2,2,3,3,3,3
99506495,077,91,2,Married,5,5,3,3,5,2,3,1
97573941,035,94,2,Married,5,4,2,4,3,2,2,3
91784995,155,113,2,Married,4,4,2,2,4,2,2,2
92578341,041,91,1,Divorced,4,4,2,3,5,2,2,2
99713339,021,113,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
91576291,094,94,2,Married,4,4,1,1,3,4,2,3
99717861,155,115,1,Married,4,4,2,2,4,3,2,2
92579335,077,88,2,Divorced,4,4,2,4,4,2,4,2
94575100,157,86,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
93714288,090,107,1,Married,4,3,2,2,2,4,4,4
90571912,058,90,1,Divorced,5,4,3,3,4,3,3,3
91710872,371,92,NA,Divorced,2,2,3,5,3,4,3,1
92576094,078,93,1,Married,1,1,2,5,5,1,1,1
99718908,159,NA,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91578743,094,101,2,Married,4,3,3,2,3,3,3,2
94575061,077,90,1,Married,4,5,2,2,5,2,3,2
91576736,269,99,2,Divorced,4,4,2,2,4,3,4,2
97712992,012,117,2,Married,3,3,3,3,5,2,2,1
96579988,030,73,1,Married,4,2,2,2,2,2,2,4
90713909,150,124,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95715028,054,87,1,Married,4,4,1,1,1,4,4,2
94578565,008,91,1,Married,4,4,2,2,4,4,2,1
92540559,023,95,1,Married,5,4,2,1,4,2,2,2
98506994,077,104,2,Divorced,4,4,2,4,5,2,2,1
98504105,053,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
90719930,186,92,1,Divorced,4,4,3,3,4,3,3,2
99579242,071,115,1,Married,5,3,3,3,3,3,3,3
99590351,062,96,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90718282,052,111,2,Married,4,4,3,4,3,4,4,4
94570078,139,113,2,Divorced,3,3,2,3,4,2,2,2
92573215,084,109,2,NA,5,5,1,1,5,2,1,1
97718102,041,119,1,Married,4,3,2,2,3,4,4,3
92715094,058,109,NA,Married,4,3,5,5,5,2,2,1
94572360,040,88,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
92575099,109,102,2,Married,4,4,2,2,4,2,2,2
93500977,155,115,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90571160,077,124,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
99573252,058,109,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
91886995,058,103,1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90579957,075,103,1,Married,5,5,1,1,4,2,3,1
90573611,074,112,1,Divorced,5,4,2,2,2,4,4,3
91579260,186,98,1,Divorced,5,5,1,1,4,2,2,2
91558308,150,110,1,Divorced,4,3,2,2,3,2,2,2
90576372,078,128,1,Married,4,3,2,2,2,2,2,4
99576016,014,115,1,Married,5,5,2,2,3,NA,NA,2
92576693,019,97,2,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
90715293,033,111,1,Divorced,4,3,3,3,3,3,3,2
92675984,022,128,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
18576032,014,132,2,Divorced,2,2,4,2,4,1,2,1
94716369,177,97,1,Married,4,1,5,5,5,3,2,1
91582947,047,87,2,Married,4,3,2,2,4,3,2,2
93504280,042,97,2,Married,4,3,2,2,3,3,3,2
98571400,121,110,2,Married,4,4,2,3,2,2,4,2
99576925,026,83,1,Divorced,5,5,1,1,4,2,3,2
97579992,055,100,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
90712046,009,85,1,NA,4,4,2,2,2,4,2,2
98718048,054,84,NA,Married,5,5,5,5,5,1,5,1
99574636,072,113,2,Married,4,4,2,2,2,3,3,4
99572219,020,121,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
97578745,060,97,1,NA,4,4,2,2,3,4,3,3
92715933,057,96,2,Married,3,3,2,3,4,2,2,2
97577588,146,95,2,Divorced,3,3,3,3,5,3,3,1
96500959,058,96,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
97590352,049,102,2,Divorced,4,2,3,3,4,3,3,2
93577963,203,86,2,Married,NA,NA,NA,NA,NA,NA,NA,NA
96716128,271,114,1,Married,4,3,2,2,2,4,4,2
97590354,062,110,NA,Divorced,5,4,2,1,5,2,1,1
98710977,999,130,2,Married,5,5,1,1,5,2,2,1
95577126,203,97,1,Married,4,4,2,2,4,2,3,2
91578241,077,87,1,Married,4,4,2,3,4,2,2,2
96573013,149,88,1,Divorced,4,4,1,2,4,2,2,1
90504007,033,92,2,Married,5,5,2,1,5,2,4,1
93508122,127,93,2,Married,4,4,2,2,4,2,2,2
91713306,193,122,2,Divorced,4,4,3,3,5,2,2,1
98574622,119,114,2,Married,4,4,1,2,4,2,3,2
94540053,049,128,2,Divorced,4,4,2,2,4,2,2,2
97508638,194,104,1,Married,3,3,2,3,3,3,3,3
99718213,015,123,1,Divorced,5,4,1,2,4,3,3,1
90570930,028,112,2,Married,4,3,2,2,3,2,2,2
95571465,023,102,2,Divorced,3,3,3,3,3,3,3,3
94500733,023,108,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
92506520,077,88,1,Divorced,5,5,1,1,5,1,1,1
94574386,006,117,2,NA,4,4,2,2,3,3,3,2
99507853,079,98,1,Married,5,4,5,2,3,3,3,3
91570817,077,115,1,Divorced,5,3,3,1,3,3,3,3
93507257,021,86,NA,Married,4,4,2,3,3,2,3,2
98578092,077,87,2,Divorced,3,3,3,3,4,3,2,1
91573948,122,102,1,Divorced,5,5,1,1,3,2,3,1
96715928,094,116,1,Divorced,1,4,2,2,4,2,2,2
97500533,155,102,1,Divorced,4,5,2,2,5,2,1,1
95574317,040,111,1,Married,5,4,2,2,4,3,2,2
93716422,167,118,2,Married,4,4,2,2,4,3,3,1
94712341,153,99,1,Married,5,5,1,2,4,1,1,1
94676322,041,94,2,Married,4,4,3,2,4,4,3,2
98574508,270,115,2,Married,5,4,2,2,3,2,2,2
99716958,017,76,2,Married,4,3,2,2,4,3,3,2
91888987,149,84,1,Married,5,4,4,5,4,4,4,3
91556335,094,94,1,Married,4,4,2,2,4,2,2,2
94575432,070,111,1,Divorced,4,4,2,3,4,2,2,2
93571872,001,NA,NA,Married,3,3,2,2,3,2,2,2
90571807,142,87,2,Married,5,5,2,1,4,3,3,1
91572841,010,105,1,Married,4,3,2,3,4,2,2,2
98570677,174,124,1,Married,5,5,1,5,5,5,1,1
94506896,067,118,1,Married,NA,NA,NA,NA,NA,NA,NA,NA
95576852,146,88,1,NA,4,4,2,2,3,2,3,2
93506293,371,96,2,Divorced,4,4,3,3,4,3,3,2
99508822,044,110,2,Divorced,4,3,2,3,4,3,3,1
94573958,269,102,1,Divorced,5,4,2,3,5,2,3,2
90571004,021,NA,NA,Divorced,NA,NA,NA,NA,NA,NA,NA,NA
