id,cons1,cons2,cons3,cons4,cons5,cons6,cons7,cons8,cons9,cons10,cons11,cons12,cons13,cons14,cons15,SocialMedia,AnnoyingVariable,Age,Anx1,Anx2,Anx3,Anx4,Anx5,Gender,anes_0,anes_rep,anes_dem,anes_ind
1377,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,74,3,4,4,2,3,2,2,NA,7,NA
1378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,63,1,2,1,4,4,2,3,NA,NA,5
1379,4,3,1,4,4,3,2,4,4,4,4,3,4,5,5,2,1,59,1,3,1,4,2,1,2,NA,6,NA
1380,4,3,3,3,2,2,3,5,3,5,3,4,4,3,5,2,1,70,3,1,1,5,3,2,2,NA,7,NA
1381,2,1,1,4,4,2,2,1,1,2,2,2,1,2,5,1,1,64,2,1,1,5,5,1,1,1,NA,NA
1382,1,1,1,3,3,2,1,4,1,2,1,4,3,1,2,1,1,76,2,3,2,4,4,1,1,1,NA,NA
1383,5,5,4,5,4,5,5,5,5,5,5,5,5,4,5,1,1,56,4,4,3,2,2,2,2,NA,7,NA
1384,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,67,3,4,3,3,3,1,2,NA,6,NA
1385,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,69,4,4,3,2,2,2,3,NA,NA,3
1386,2,2,3,2,2,2,1,4,2,3,4,2,2,2,4,1,1,70,2,2,4,4,4,2,3,NA,NA,4
1387,1,4,2,4,4,4,4,3,5,3,3,4,4,4,4,2,1,75,3,1,1,3,5,1,1,1,NA,NA
1388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,83,5,5,5,5,5,2,2,NA,6,NA
1389,1,2,1,5,1,5,1,1,1,2,1,1,1,2,4,1,1,66,1,1,2,2,2,2,3,NA,NA,5
1390,5,5,1,3,4,5,5,3,2,5,5,5,3,5,5,2,1,54,2,4,2,2,2,1,3,NA,NA,4
1391,1,5,3,5,4,3,2,2,1,2,2,3,2,5,5,2,1,78,2,4,3,1,2,2,3,NA,NA,3
1392,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,65,3,3,3,3,3,2,1,1,NA,NA
1393,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,66,1,1,1,1,1,1,3,NA,NA,4
1394,4,3,2,2,4,4,3,3,3,2,4,4,3,3,4,2,1,84,2,3,2,2,4,2,1,2,NA,NA
1395,4,4,4,1,1,5,4,5,4,5,5,3,4,1,5,2,1,68,2,1,2,5,5,2,3,NA,NA,5
1396,4,4,4,3,5,4,4,4,4,4,4,4,4,3,5,2,1,68,1,1,1,4,5,2,1,1,NA,NA
1397,1,2,2,3,3,3,2,4,2,2,2,2,1,1,4,1,1,76,1,2,1,4,5,2,1,1,NA,NA
1398,1,4,1,4,4,4,4,2,2,4,4,4,2,4,4,1,1,88,2,2,1,4,4,1,1,1,NA,NA
1399,4,4,2,5,5,4,3,3,3,4,4,4,3,4,5,2,1,62,4,3,5,1,3,1,2,NA,6,NA
1400,1,1,1,4,4,1,1,2,1,1,1,1,2,1,4,2,1,69,3,2,2,4,3,1,1,1,NA,NA
1401,1,4,2,2,3,3,3,3,2,4,2,4,3,2,5,1,1,59,2,2,2,2,4,1,1,2,NA,NA
1402,4,4,4,3,3,3,4,4,4,5,3,4,5,2,5,1,1,75,2,2,2,4,3,2,1,1,NA,NA
1403,3,3,2,2,2,4,2,2,4,2,2,4,2,3,4,1,1,68,1,1,3,3,3,1,1,2,NA,NA
1404,1,4,2,4,4,3,4,5,3,2,5,4,3,5,5,1,1,66,2,2,2,3,5,2,1,1,NA,NA
1405,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,49,3,2,2,2,4,1,3,NA,NA,4
1406,3,4,4,4,3,3,3,4,3,3,3,4,3,2,4,2,1,29,3,4,4,3,3,1,1,2,NA,NA
1407,2,2,2,1,3,1,3,3,2,3,2,2,2,3,4,1,1,70,2,2,3,3,4,2,2,NA,7,NA
1408,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,45,2,2,2,3,3,4,3,NA,NA,4
1409,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,66,4,4,2,2,1,1,2,NA,7,NA
1410,2,2,2,2,3,3,4,2,3,2,2,4,2,4,4,2,1,73,3,3,3,3,2,1,1,1,NA,NA
1411,1,1,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,60,1,1,1,5,4,1,2,NA,7,NA
1412,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,73,2,1,1,4,3,1,2,NA,7,NA
1413,1,1,1,3,3,3,2,1,2,3,2,3,2,3,3,2,1,42,1,1,2,3,4,1,1,2,NA,NA
1414,2,2,1,2,2,2,2,1,3,2,2,2,2,2,3,1,1,74,1,1,1,5,5,1,3,NA,NA,4
1415,1,3,1,3,3,3,2,1,1,3,3,1,1,4,5,2,1,51,1,1,2,5,5,1,3,NA,NA,4
1416,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,2,1,40,2,1,3,2,2,1,2,NA,6,NA
1417,2,2,1,1,2,2,2,1,1,3,4,3,3,2,4,2,1,72,2,3,1,4,4,2,1,1,NA,NA
1418,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,56,1,1,1,4,4,1,2,NA,6,NA
1419,4,3,3,4,3,4,3,3,3,3,4,3,3,3,5,1,1,32,3,3,2,3,3,1,1,1,NA,NA
1420,2,2,3,4,4,2,4,3,1,4,3,4,1,2,4,1,1,19,3,3,3,4,2,2,2,NA,6,NA
1421,1,3,2,4,4,3,5,2,1,5,5,5,2,5,4,2,1,19,4,1,4,4,1,1,2,NA,6,NA
1422,2,2,1,1,1,3,1,1,1,4,2,1,1,1,4,1,1,19,4,4,3,4,2,1,2,NA,7,NA
1423,4,2,3,3,2,4,2,4,4,4,4,2,1,2,5,1,1,19,4,4,4,1,2,1,3,NA,NA,5
1424,4,2,1,1,1,3,1,1,1,2,3,1,1,1,4,2,1,19,5,5,5,1,1,3,2,NA,7,NA
1425,1,1,1,1,1,3,4,3,5,2,2,2,2,2,4,2,1,29,1,2,3,4,4,2,3,NA,NA,5
1426,2,4,1,2,4,4,1,1,2,4,2,1,1,1,4,1,1,20,4,4,3,2,2,1,3,NA,NA,5
1427,4,4,4,4,5,4,4,5,3,3,3,4,5,4,5,2,1,19,5,5,5,1,5,1,2,NA,6,NA
1428,5,4,1,4,5,5,4,2,2,5,4,4,2,2,5,1,1,21,4,5,2,2,2,1,2,NA,7,NA
1429,2,3,1,2,1,1,2,3,2,4,1,2,2,1,3,1,1,20,2,2,2,2,1,1,2,NA,7,NA
1430,2,2,3,2,2,2,2,4,4,4,2,2,4,2,4,1,1,32,1,2,1,4,4,1,3,NA,NA,3
1431,2,2,1,1,1,1,1,1,1,2,1,1,1,1,4,2,1,18,2,2,1,5,1,2,3,NA,NA,4
1432,2,1,1,1,1,1,1,1,1,1,1,3,3,4,4,1,1,20,3,3,2,2,2,1,2,NA,6,NA
1433,4,3,2,2,4,4,4,4,2,4,4,3,3,4,3,2,1,18,5,5,4,2,4,1,2,NA,7,NA
1434,3,3,3,3,3,3,4,2,4,4,4,4,1,2,3,1,1,19,1,2,3,3,2,1,1,2,NA,NA
1435,1,2,4,2,2,2,4,3,3,4,2,3,2,4,3,1,1,20,2,4,4,3,3,1,1,1,NA,NA
1436,3,2,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,19,4,3,4,2,2,1,1,1,NA,NA
1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1438,1,1,1,1,1,2,1,2,1,2,2,1,1,1,3,2,1,22,2,1,1,5,5,2,1,2,NA,NA
1439,3,4,2,3,4,4,2,2,2,2,3,3,2,2,4,1,1,20,2,4,4,2,4,1,3,NA,NA,4
1440,3,4,3,4,5,4,2,3,3,4,4,3,3,3,4,2,1,20,2,2,2,3,4,1,2,NA,6,NA
1441,4,4,5,3,1,3,3,4,4,3,2,3,2,2,4,1,1,19,4,5,4,1,2,1,2,NA,7,NA
1442,4,4,2,2,3,2,1,2,1,4,3,2,1,2,2,1,1,19,1,2,1,5,4,2,2,NA,6,NA
1443,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,19,1,2,2,4,4,1,2,NA,7,NA
1444,3,3,3,3,3,4,1,3,1,3,1,2,2,2,2,2,1,19,3,3,2,5,1,2,1,2,NA,NA
1445,5,3,3,1,1,2,4,3,1,4,4,4,2,2,4,1,1,26,4,3,4,2,2,1,2,NA,7,NA
1446,2,2,4,2,4,3,2,5,2,4,3,2,3,4,4,1,1,19,2,1,1,4,3,1,2,NA,7,NA
1447,3,2,2,4,4,2,2,4,2,4,4,2,2,4,5,2,1,20,5,4,5,4,1,2,2,NA,6,NA
1448,3,3,1,5,4,4,2,2,2,4,3,2,2,2,4,2,1,19,4,3,1,1,1,2,3,NA,NA,4
1449,4,3,3,2,3,3,4,3,2,2,3,4,3,2,4,2,1,20,2,2,1,4,4,2,1,1,NA,NA
1450,4,4,3,4,5,5,3,4,5,5,3,4,4,3,4,2,1,20,3,3,2,3,3,2,3,NA,NA,4
1451,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,21,3,3,5,2,1,1,2,NA,7,NA
1452,2,2,2,2,1,4,4,4,2,2,4,2,2,2,2,2,1,21,2,1,4,4,4,1,2,NA,7,NA
1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,1,2,1,2,4,1,1,5,2,4,3,1,2,1,4,1,1,19,1,1,1,3,3,2,2,NA,6,NA
1455,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,3,2,4,2,2,2,2,NA,7,NA
1456,3,2,1,2,3,2,3,1,1,4,3,3,1,4,4,2,1,18,3,3,4,2,4,1,2,NA,6,NA
1457,2,4,4,2,2,4,4,3,2,4,4,4,4,2,2,2,1,18,3,4,4,4,3,1,3,NA,NA,5
1458,3,2,3,3,3,3,3,3,5,2,4,2,3,3,4,2,1,19,3,3,3,3,3,2,3,NA,NA,4
1459,3,2,1,2,1,2,1,1,3,4,2,2,1,4,4,1,1,18,2,2,4,2,4,1,2,NA,6,NA
1460,3,4,1,1,1,1,1,1,4,3,3,1,1,1,1,1,1,18,3,1,2,5,5,1,3,NA,NA,4
1461,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,18,3,3,3,3,2,2,3,NA,NA,4
1462,4,2,3,2,2,2,2,4,2,3,2,2,2,2,3,1,1,18,3,2,3,2,3,2,1,2,NA,NA
1463,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,18,2,4,5,2,3,2,1,2,NA,NA
1464,2,1,4,2,5,1,2,5,2,4,3,2,1,4,4,1,1,18,3,3,4,2,3,2,2,NA,6,NA
1465,3,3,4,4,5,4,2,5,1,3,2,1,4,2,5,2,1,18,1,2,2,2,3,2,2,NA,6,NA
1466,4,3,4,4,1,3,2,5,2,4,2,3,4,3,5,1,1,18,1,3,2,2,3,1,3,NA,NA,5
1467,2,3,2,1,1,2,2,2,1,3,3,2,2,2,4,1,1,19,2,2,4,2,4,1,2,NA,7,NA
1468,1,2,2,1,1,1,1,4,2,4,1,2,1,4,1,1,1,18,1,1,2,2,2,2,1,1,NA,NA
1469,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,20,1,2,1,4,4,1,1,2,NA,NA
1470,2,2,3,2,3,3,4,4,2,3,4,4,3,3,4,2,1,18,3,3,4,3,3,1,2,NA,6,NA
1471,1,1,1,1,2,2,1,1,1,2,1,1,1,1,3,1,1,18,1,1,1,4,4,1,3,NA,NA,5
1472,2,2,1,2,3,1,2,1,2,2,2,2,1,4,4,1,1,18,4,4,2,4,2,1,3,NA,NA,4
1473,4,3,1,3,4,3,3,2,1,3,2,3,1,1,5,2,1,19,2,2,2,4,4,2,1,2,NA,NA
1474,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,1,18,4,3,4,2,4,1,1,2,NA,NA
1475,1,1,2,1,1,1,1,2,1,3,1,1,2,1,4,2,1,18,2,3,1,2,1,2,1,2,NA,NA
1476,2,4,4,2,4,2,4,1,5,5,3,4,4,5,5,1,1,18,2,4,2,4,1,1,2,NA,6,NA
1477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,2,3,2,4,1,1,2,NA,NA
1478,4,4,4,2,3,3,3,5,3,4,5,4,3,3,5,2,1,18,3,3,3,2,3,1,2,NA,7,NA
1479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,2,3,1,1,5,1,3,NA,NA,3
1480,4,5,4,5,5,5,4,4,4,4,4,4,4,4,5,1,1,18,2,4,4,1,1,1,1,2,NA,NA
1481,4,4,4,4,4,4,3,4,3,3,4,4,3,2,4,1,1,18,1,2,2,4,3,1,3,NA,NA,5
1482,3,4,2,2,2,1,2,2,2,4,2,2,2,3,4,1,1,18,2,2,3,4,1,1,2,NA,7,NA
1483,3,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,18,1,1,5,4,5,1,2,NA,7,NA
1484,4,1,4,4,5,2,1,4,2,4,2,2,3,4,4,1,1,18,1,1,2,2,5,1,3,NA,NA,5
1485,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,18,1,2,1,4,3,2,2,NA,6,NA
1486,4,4,2,3,3,2,2,5,2,2,2,2,2,2,5,1,1,18,2,4,3,2,3,2,NA,NA,NA,NA
1487,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,1,18,2,4,5,1,4,1,2,NA,7,NA
1488,1,2,1,1,1,1,1,1,1,4,2,1,1,2,4,1,1,18,2,4,5,4,2,1,2,NA,6,NA
1489,4,3,4,3,3,4,2,4,4,4,4,3,4,4,5,1,1,18,3,4,5,4,2,1,2,NA,7,NA
1490,3,3,2,3,3,2,4,3,3,3,2,2,3,2,3,2,1,18,2,4,4,2,3,1,2,NA,6,NA
1491,5,3,4,3,4,4,3,4,4,3,3,3,3,4,4,2,1,20,4,5,4,2,2,1,3,NA,NA,4
1492,2,3,2,1,2,2,2,3,3,3,3,2,3,3,5,1,1,18,3,3,5,2,3,1,2,NA,6,NA
1493,2,2,1,1,1,1,2,2,2,3,2,1,1,1,2,2,1,18,1,2,2,4,1,1,2,NA,6,NA
1494,3,1,2,1,1,1,1,2,1,2,1,1,1,4,5,1,1,18,5,4,4,2,1,1,3,NA,NA,5
1495,1,2,1,3,3,3,1,1,3,4,2,2,1,1,4,2,1,18,1,1,3,2,1,1,2,NA,6,NA
1496,2,2,4,2,4,2,4,3,3,3,3,4,4,4,4,1,1,18,2,3,4,2,4,1,1,2,NA,NA
1497,4,4,4,4,4,3,2,5,4,5,4,4,3,4,4,1,1,18,2,4,4,2,4,1,2,NA,6,NA
1498,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,1,18,3,4,1,1,3,1,3,NA,NA,5
1499,2,1,1,2,3,1,1,1,1,3,1,1,1,1,4,2,1,18,2,2,2,2,3,1,3,NA,NA,3
1500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,18,2,2,3,4,4,2,3,NA,NA,3
1501,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,18,3,5,3,2,3,1,1,2,NA,NA
1502,3,3,4,4,3,3,4,2,3,4,2,3,2,2,4,1,1,18,1,3,3,4,4,1,1,1,NA,NA
1503,5,2,1,1,2,5,1,2,1,2,4,1,2,1,2,2,1,19,4,2,3,3,2,1,2,NA,7,NA
1504,2,3,3,2,2,3,4,3,4,4,2,3,2,3,4,1,1,18,4,5,4,2,2,1,2,NA,7,NA
1505,3,3,2,4,5,4,2,2,2,4,4,2,2,4,5,1,1,18,2,1,1,4,2,2,3,NA,NA,3
1506,3,3,3,4,4,4,4,1,3,4,3,3,1,3,5,2,1,18,3,3,5,3,2,1,3,NA,NA,4
1507,3,3,1,1,4,1,2,2,1,3,2,2,2,3,4,1,1,19,4,5,4,2,2,2,2,NA,7,NA
1508,4,3,2,2,4,4,2,4,2,4,4,2,2,2,4,2,1,18,4,4,4,2,2,2,3,NA,NA,3
1509,2,3,3,2,4,2,1,3,2,3,2,2,2,2,4,1,1,18,1,2,4,4,2,1,2,NA,6,NA
1510,4,4,4,1,3,1,2,3,2,3,3,3,1,2,4,2,1,18,2,3,5,3,2,1,3,NA,NA,5
1511,4,4,4,3,5,3,3,4,4,5,3,3,5,4,5,2,1,18,4,3,4,2,4,1,3,NA,NA,5
1512,3,3,2,2,2,3,2,4,1,1,3,3,4,4,3,1,1,18,3,4,4,2,3,1,2,NA,6,NA
1513,4,4,4,3,3,2,4,4,4,3,3,2,4,4,4,1,1,18,2,2,2,3,4,1,3,NA,NA,4
1514,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,1,1,18,4,4,5,1,1,1,2,NA,7,NA
1515,2,1,2,2,3,2,2,4,2,4,4,2,1,3,5,1,1,18,3,5,3,2,2,1,2,NA,6,NA
1516,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,18,4,4,5,2,1,1,2,NA,6,NA
1517,3,3,2,1,2,3,2,2,1,2,3,2,2,2,3,2,1,18,1,2,2,4,4,1,3,NA,NA,4
1518,1,3,1,2,2,1,1,2,1,3,2,1,1,4,4,2,1,18,2,4,2,4,2,1,3,NA,NA,4
1519,3,4,4,1,2,2,3,3,4,3,2,2,2,2,4,1,1,19,2,3,3,2,3,1,2,NA,6,NA
1520,2,3,2,3,3,2,3,3,3,2,3,2,2,2,3,1,1,18,3,4,1,3,4,1,2,NA,6,NA
1521,4,3,4,3,3,3,2,4,2,4,3,3,2,2,3,2,1,18,4,4,5,2,3,1,3,NA,NA,4
1522,4,3,2,4,4,3,1,4,4,3,5,3,2,2,3,2,1,18,1,2,2,4,2,1,3,NA,NA,5
1523,4,4,5,3,4,5,3,4,4,4,4,4,3,4,4,2,1,18,3,3,3,2,3,1,2,NA,7,NA
1524,2,4,1,2,2,2,1,1,1,3,3,3,1,1,5,2,1,18,1,1,2,1,4,2,3,NA,NA,3
1525,2,4,1,4,4,2,4,4,2,4,4,4,4,2,4,2,1,18,4,5,4,1,1,1,2,NA,6,NA
1526,2,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,1,22,3,4,4,2,2,1,2,NA,7,NA
1527,3,2,1,4,2,3,1,2,2,4,4,2,3,4,5,1,1,18,1,2,1,2,3,2,3,NA,NA,3
1528,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,18,2,2,2,4,3,2,2,NA,7,NA
1529,3,2,3,1,4,3,1,3,2,3,3,2,3,2,4,1,1,18,4,4,3,1,2,1,3,NA,NA,4
1530,4,4,4,4,4,2,2,4,4,4,4,4,2,4,4,2,1,18,1,5,2,2,1,1,1,2,NA,NA
1531,1,4,4,1,3,1,4,2,5,1,3,4,2,2,4,1,1,18,2,4,5,1,4,1,2,NA,6,NA
1532,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,4,4,5,2,4,1,1,1,NA,NA
1533,3,4,1,1,3,2,3,1,1,4,3,3,1,1,5,2,1,20,2,3,2,3,2,1,2,NA,6,NA
1534,4,1,1,3,3,2,1,1,1,5,3,1,1,1,1,1,1,18,5,5,5,2,1,1,2,NA,6,NA
1535,2,4,4,2,1,1,4,4,1,3,1,4,3,4,4,1,1,18,2,2,4,5,3,2,1,2,NA,NA
1536,4,4,3,3,4,2,2,2,2,4,4,4,4,2,4,1,1,18,2,2,4,2,2,1,2,NA,7,NA
1537,1,1,1,1,1,1,1,4,1,3,1,1,1,3,4,2,1,19,1,1,2,4,4,2,2,NA,6,NA
1538,2,2,2,4,2,2,2,2,2,4,4,2,2,3,4,1,1,19,1,1,4,4,4,1,3,NA,NA,3
1539,4,4,3,3,3,2,1,3,1,4,4,2,2,4,4,1,1,18,3,4,4,2,4,1,3,NA,NA,4
1540,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,1,1,18,1,2,1,5,2,1,3,NA,NA,4
1541,2,2,2,2,3,2,2,4,2,4,1,2,2,2,4,2,1,18,1,1,1,3,4,2,3,NA,NA,5
1542,5,5,4,3,3,3,4,3,2,4,3,5,3,5,5,2,1,20,4,5,5,3,2,1,2,NA,6,NA
1543,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,1,1,18,1,3,1,1,4,2,1,2,NA,NA
1544,1,3,2,1,3,2,1,2,2,3,2,2,2,2,3,2,1,18,1,1,1,4,4,2,2,NA,6,NA
1545,2,2,2,1,1,2,2,2,1,2,2,3,1,2,3,2,1,19,2,2,3,3,2,1,2,NA,7,NA
1546,2,3,2,1,1,1,1,2,1,3,2,1,4,2,4,1,1,19,1,2,2,3,2,1,2,NA,6,NA
1547,4,4,1,2,4,2,1,2,1,5,3,1,2,4,4,1,1,18,2,2,4,3,2,1,2,NA,7,NA
1548,1,1,1,1,1,1,1,4,2,2,1,1,1,1,4,1,1,18,2,4,4,1,2,1,3,NA,NA,5
1549,4,4,5,3,5,1,1,2,3,4,4,3,3,1,3,1,1,18,2,1,2,1,4,1,3,NA,NA,4
1550,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,1,18,1,1,1,5,5,2,3,NA,NA,5
1551,2,2,1,1,1,1,1,2,1,4,2,2,2,2,4,1,1,21,2,5,3,2,4,1,2,NA,6,NA
1552,4,4,2,1,4,2,2,4,5,4,4,2,4,2,4,2,1,18,2,4,4,2,3,2,3,NA,NA,4
1553,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,20,2,2,4,2,3,1,2,NA,6,NA
1554,4,2,2,2,2,4,1,2,1,4,3,2,2,4,5,1,1,18,4,5,3,2,1,1,2,NA,6,NA
1555,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,18,2,4,4,1,3,1,2,NA,7,NA
1556,4,4,2,3,4,3,1,2,1,5,4,3,2,1,5,1,1,18,4,4,4,4,1,2,3,NA,NA,5
1557,2,4,1,1,1,2,2,1,1,3,2,2,1,1,4,1,1,25,2,2,2,2,2,1,2,NA,7,NA
1558,4,2,2,2,4,2,2,2,2,4,4,2,2,2,4,1,1,21,2,2,2,4,4,2,3,NA,NA,3
1559,3,1,2,1,3,2,1,2,2,4,2,1,2,3,4,1,1,18,2,2,2,4,2,1,2,NA,6,NA
1560,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,18,3,2,2,3,4,2,3,NA,NA,4
1561,2,1,2,1,1,2,2,3,1,2,2,2,2,4,4,1,1,18,2,4,2,4,4,1,2,NA,7,NA
1562,2,3,2,4,3,3,3,3,3,4,3,3,3,2,3,1,1,18,3,4,4,2,3,1,2,NA,7,NA
1563,2,1,2,1,1,2,1,3,2,3,2,1,1,1,3,2,1,18,3,4,4,3,3,1,2,NA,7,NA
1564,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,19,2,1,2,2,4,2,1,2,NA,NA
1565,2,1,1,1,1,2,1,3,2,4,2,2,4,2,5,2,1,18,4,3,4,2,3,2,1,2,NA,NA
1566,4,3,4,4,3,3,4,4,2,3,4,4,4,3,4,1,1,18,2,3,4,4,3,1,2,NA,6,NA
1567,2,3,1,2,4,1,1,1,1,3,1,4,1,2,4,1,1,18,2,1,1,2,4,2,3,NA,NA,4
1568,2,3,1,2,2,2,1,1,1,2,1,1,1,1,3,2,1,18,1,3,2,5,4,1,3,NA,NA,4
1569,1,2,2,3,3,2,3,4,2,4,2,3,3,4,4,1,1,18,1,3,2,3,4,2,3,NA,NA,3
1570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,18,2,4,4,1,2,1,2,NA,6,NA
1571,2,3,1,2,3,1,1,1,1,4,2,1,1,2,4,1,1,18,4,2,5,2,2,1,1,2,NA,NA
1572,2,2,1,1,1,1,1,3,2,4,1,1,1,1,2,1,1,19,2,1,2,3,3,2,2,NA,6,NA
1573,3,3,3,1,1,2,2,3,3,4,3,3,3,4,4,2,1,18,2,4,4,2,3,1,2,NA,6,NA
1574,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,1,1,20,5,2,5,3,4,1,1,1,NA,NA
1575,2,2,2,2,3,2,1,4,1,4,2,1,4,1,2,2,1,20,2,5,5,2,3,1,3,NA,NA,4
1576,4,3,4,4,4,4,2,5,4,5,4,3,3,5,5,1,1,18,2,4,4,4,2,1,2,NA,6,NA
1577,4,3,2,2,1,2,1,4,1,1,5,2,1,1,5,2,1,18,4,4,2,1,2,1,3,NA,NA,5
1578,2,1,1,1,4,1,1,5,1,3,1,1,1,1,3,2,1,18,2,1,1,4,2,1,3,NA,NA,4
1579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,2,1,3,3,4,2,3,NA,NA,4
1580,3,4,1,3,4,3,3,4,3,3,3,3,4,2,4,1,1,18,2,4,4,4,4,1,2,NA,7,NA
1581,2,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,19,3,3,4,2,2,1,3,NA,NA,5
1582,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,19,1,2,2,4,2,2,3,NA,NA,3
1583,3,3,3,3,4,3,3,4,3,4,3,3,3,3,4,2,1,19,3,2,2,4,3,1,3,NA,NA,3
1584,4,2,1,1,1,4,2,1,1,1,4,2,1,2,5,2,1,18,2,2,4,1,4,1,2,NA,7,NA
1585,3,3,3,2,2,3,3,4,3,4,3,2,3,2,4,1,1,18,4,5,5,1,4,1,2,NA,6,NA
1586,4,4,3,4,4,3,4,4,2,3,4,4,3,3,4,1,1,18,1,2,2,3,1,2,3,NA,NA,3
1587,1,1,2,2,2,2,2,2,1,2,1,1,1,1,3,1,1,19,1,1,2,3,4,2,2,NA,6,NA
1588,2,2,2,4,4,3,2,2,4,4,4,2,2,4,4,2,1,18,2,2,3,2,4,2,1,1,NA,NA
1589,3,3,4,2,2,4,2,4,2,3,4,4,2,2,3,2,1,18,4,4,4,2,2,1,2,NA,7,NA
1590,1,2,3,4,1,2,4,3,3,3,2,3,3,2,3,2,1,19,3,3,2,4,3,1,3,NA,NA,5
1591,3,2,1,1,2,1,1,1,1,1,2,1,1,1,3,2,1,18,3,5,5,2,2,1,2,NA,7,NA
1592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,4,3,5,3,4,1,3,NA,NA,5
1593,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,19,4,2,5,4,2,1,2,NA,6,NA
1594,3,2,1,2,3,2,2,1,3,3,2,2,1,3,4,2,1,18,3,4,4,2,4,1,2,NA,7,NA
1595,4,4,2,2,4,4,4,2,2,4,4,4,2,2,5,2,1,18,4,3,5,4,2,1,2,NA,7,NA
1596,1,3,1,2,2,2,1,1,2,2,2,1,1,1,4,2,1,18,3,4,4,2,1,1,1,1,NA,NA
1597,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,1,1,18,4,2,4,1,1,1,3,NA,NA,5
1598,4,3,2,2,2,2,2,3,1,2,2,2,2,1,2,2,1,18,4,4,4,2,4,2,2,NA,7,NA
1599,2,4,1,2,4,1,2,1,1,4,2,4,1,1,4,2,1,18,2,5,2,1,4,2,1,1,NA,NA
1600,2,2,1,1,1,1,1,1,1,3,3,1,1,1,3,2,1,18,2,5,4,2,3,1,3,NA,NA,5
1601,4,3,3,3,4,3,2,4,3,4,4,4,2,2,4,2,1,18,4,3,3,1,2,2,3,NA,NA,4
1602,5,5,5,2,1,4,4,5,1,4,4,5,5,1,4,2,1,18,2,1,4,5,4,1,2,NA,7,NA
